,JID,Jurisdiction,Precinct,Precinct Description,Polling Place Name,Description,Address Line 1,Address Line 2,City,State,Zip,Accessible,lon,lat
2357,105,City of Chicago,146,PRECINCT 1 WARD 46,TRUMAN COLLEGE,CITY COLLEGE,1145 WWILSON AVE,-1,Chicago,-1.0,60640,Y,-87.6579611,41.9635523
2358,105,City of Chicago,147,PRECINCT 1 WARD 47,AUDUBON SCHOOL,PUBLIC SCHOOL,3500 NHOYNE AVE,-1,Chicago,-1.0,60618,N,-87.68168930000002,41.9454489
2359,105,City of Chicago,149,PRECINCT 1 WARD 49,GALE SCHOOL,PUBLIC SCHOOL,7650 NMARSHFIELD AVE,-1,Chicago,-1.0,60626,Y,-87.6720455,42.0208924
2360,105,City of Chicago,1513,PRECINCT 15 WARD 13,HANCOCK HIGH SCHOOL,PUBLIC SCHOOL,4034 W56TH ST,-1,Chicago,-1.0,60629,Y,-87.7249573,41.791965
2361,105,City of Chicago,1514,PRECINCT 15 WARD 14,CHGO GHANAIAN S D A CHURCH,CHURCH,5258 SCHRISTIANA AVE,-1,Chicago,-1.0,60632,Y,-87.70768059999999,41.7973465
2362,105,City of Chicago,1525,PRECINCT 15 WARD 25,CRISTO REY JESUIT HIGH SCHOOL,SCHOOL PRIVATE,1852 W22ND PL,-1,Chicago,-1.0,60608,Y,-87.67267269999999,41.8512451
2363,105,City of Chicago,1533,PRECINCT 15 WARD 33,MARIES GOLDEN CUE,BUSINESS,3241 WMONTROSE AVE,-1,Chicago,-1.0,60618,Y,-87.7099181,41.9609207
2364,105,City of Chicago,1619,PRECINCT 16 WARD 19,CROSSWINDS CHURCH,CHURCH,10835 SPULASKI RD,-1,Chicago,-1.0,60655,N,-87.719826,41.695716
2365,105,City of Chicago,1739,PRECINCT 17 WARD 39,MAYFAIR PARK,PARK DISTRICT FIELD HOUSE,4550 WSUNNYSIDE AVE,-1,Chicago,-1.0,60630,Y,-87.7419996,41.96310159999999
2366,105,City of Chicago,1817,PRECINCT 18 WARD 17,CICS RALPH ELLISON,PUBLIC SCHOOL,1834 W80TH ST,-1,Chicago,-1.0,60620,Y,-87.6697622,41.7486953
2367,105,City of Chicago,1924,PRECINCT 19 WARD 24,SUMNER SCHOOL,PUBLIC SCHOOL,4320 WFIFTH AVE,-1,Chicago,-1.0,60624,Y,-87.73334469999999,41.8710697
2368,105,City of Chicago,1937,PRECINCT 19 WARD 37,GTR WORKS KINGDOM MINISTRIES INTL,CHURCH,3935 WDIVISION ST,-1,Chicago,-1.0,60651,N,-87.72523,41.9025807
2369,105,City of Chicago,2008,PRECINCT 20 WARD 8,SO SHORE INTERNATIONAL COLLEGE PREP,PUBLIC SCHOOL,1955 E75TH ST,-1,Chicago,-1.0,60649,Y,-87.5766951,41.7579932
2370,105,City of Chicago,2048,PRECINCT 20 WARD 48,STEPHEN K HAYT ELEMENTARY SCH,PUBLIC SCHOOL,1530 WGRANVILLE AVE,-1,Chicago,-1.0,60660,Y,-87.66845339999999,41.9948086
2371,105,City of Chicago,2245,PRECINCT 22 WARD 45,ST CONSTANCE SCHOOL,SCHOOL PRIVATE,5864 WAINSLIE ST,-1,Chicago,-1.0,60630,Y,-87.77531119999999,41.9696901
2372,105,City of Chicago,2340,PRECINCT 23 WARD 40,HALF ACRE BREWERY,BUSINESS,2050 WBALMORAL AVE,-1,Chicago,-1.0,60625,Y,-87.68146329999999,41.9798963
2373,105,City of Chicago,2824,PRECINCT 28 WARD 24,CLAIR HOUSE SENIOR APARTMENTS,SENIOR RESIDENCE,1350 SHARDING AVE,-1,Chicago,-1.0,60623,Y,-87.6222427,41.8915277
2374,105,City of Chicago,3014,PRECINCT 30 WARD 14,EVANGELICAL LUTH CH/DR MARTIN LUTHER,CHURCH,5344 SFRANCISCO AVE,-1,Chicago,-1.0,60632,N,-87.6967547,41.7957308
2375,105,City of Chicago,3019,PRECINCT 30 WARD 19,MT GREENWOOD ELEMENTARY,PUBLIC SCHOOL,10841 SHOMAN AVE,-1,Chicago,-1.0,60655,Y,-87.6297982,41.8781136
2376,105,City of Chicago,3020,PRECINCT 30 WARD 20,SHERWOOD PARK,PARK DISTRICT FIELD HOUSE,5701 SSHIELDS AVE,-1,Chicago,-1.0,60621,Y,-87.6343704,41.7901509
2377,105,City of Chicago,3101,PRECINCT 31 WARD 1,DIMITRE PHOTOGRAPHY INC,BUSINESS,2716 WNORTH AVE,-1,Chicago,-1.0,60647,N,-87.6953755,41.9104769
2378,105,City of Chicago,3108,PRECINCT 31 WARD 8,NEW BETHLEHEM #4 MB CHURCH,CHURCH,8850 SCOTTAGE GROVE,-1,Chicago,-1.0,60619,Y,-87.6051762,41.7334053
2379,105,City of Chicago,3208,PRECINCT 32 WARD 8,LONDON TOWNE HOUSE,APARTMENT BUILDING,901 E100TH PL,-1,Chicago,-1.0,60628,Y,-87.6013761,41.7104836
2380,105,City of Chicago,3328,PRECINCT 33 WARD 28,CAMELOT ACADEMY WEST GARFIELD PK,SCHOOL PRIVATE,230 NKOLMAR AVE,-1,Chicago,-1.0,60624,Y,-87.7394492,41.8843141
2381,105,City of Chicago,3342,PRECINCT 33 WARD 42,SPERTUS INSTITUTE,SCHOOL PRIVATE,610 SMICHIGAN AVE,-1,Chicago,-1.0,60605,Y,-87.6247696,41.8740396
2382,105,City of Chicago,3627,PRECINCT 36 WARD 27,HERITAGE WOODS OF CHGO,APARTMENT BUILDING,2800 WFULTON ST,-1,Chicago,-1.0,60612,Y,-87.6967045,41.8869388
2383,105,City of Chicago,3840,PRECINCT 38 WARD 40,D A N K HAUS,PUBLIC CENTER,4740 NWESTERN AVE,-1,Chicago,-1.0,60625,Y,-87.6892742,41.9680162
2384,105,City of Chicago,3918,PRECINCT 39 WARD 18,MARQUETTE PARK,PARK DISTRICT FIELD HOUSE,6734 SKEDZIE AVE,-1,Chicago,-1.0,60629,Y,-87.7030721,41.7706044
2385,105,City of Chicago,3948,PRECINCT 39 WARD 48,HOLLYWOOD TOWERS,APARTMENT BUILDING,5701 NSHERIDAN RD,-1,Chicago,-1.0,60660,Y,-87.6544907,41.98600589999999
2386,105,City of Chicago,408,PRECINCT 4 WARD 8,JESSE OWENS PARK,PARK DISTRICT FIELD HOUSE,8800 SCLYDE AVE,-1,Chicago,-1.0,60617,Y,-87.5738263,41.73512179999999
2387,105,City of Chicago,5508,PRECINCT 55 WARD 8,THE MONTCLARE SENIOR RESIDENCE,SENIOR RESIDENCE,1200 E78TH ST,-1,Chicago,-1.0,60619,Y,-87.5951616,41.7536168
2388,105,City of Chicago,610,PRECINCT 6 WARD 10,SACRED HEART SCHOOL,SCHOOL PRIVATE,2926 E96TH ST,-1,Chicago,-1.0,60617,Y,-87.5527575,41.7213411
2389,105,City of Chicago,803,PRECINCT 8 WARD 3,TRC SENIOR VILLAGE,SENIOR RESIDENCE,346 E53RD ST,-1,Chicago,-1.0,60615,Y,-87.6174475,41.7987779
2390,105,City of Chicago,847,PRECINCT 8 WARD 47,COONLEY SCHOOL,PUBLIC SCHOOL,4046 NLEAVITT ST,-1,Chicago,-1.0,60618,Y,-87.6839294,41.9554822
2391,105,City of Chicago,1024,PRECINCT 10 WARD 24,DOUGLAS PARK BAPTIST CHURCH,CHURCH,1838 SKEDZIE AVE,-1,Chicago,-1.0,60623,N,-87.7057195,41.85658300000001
2392,105,City of Chicago,108,PRECINCT 1 WARD 8,THE UPPER ROOM MINISTRIES,CHURCH,1400 E72ND ST,-1,Chicago,-1.0,60619,Y,-87.59068789999999,41.7644844
2393,105,City of Chicago,1103,PRECINCT 11 WARD 3,MT PISGAH MISSIONARY BAPT CH,CHURCH,4622 SM L KING DR,-1,Chicago,-1.0,60653,N,-87.6153507,41.7690579
2394,105,City of Chicago,112,PRECINCT 1 WARD 12,GREEN SCHOOL,PUBLIC SCHOOL,3525 SHONORE ST,-1,Chicago,-1.0,60609,Y,-87.6711354,41.8296415
2395,105,City of Chicago,118,PRECINCT 1 WARD 18,LIONEL HAMPTON SCHOOL,PUBLIC SCHOOL,3434 W77TH ST,-1,Chicago,-1.0,60652,Y,-87.7084096,41.75381
2396,105,City of Chicago,1233,PRECINCT 12 WARD 33,GROVER CLEVELAND SCHOOL,PUBLIC SCHOOL,3121 WBYRON ST,-1,Chicago,-1.0,60618,Y,-87.7058692,41.9516637
2397,105,City of Chicago,1301,PRECINCT 13 WARD 1,CHICAGO POLICE STATION,POLICE STATION,2150 NCALIFORNIA AVE,-1,Chicago,-1.0,60647,Y,-87.697796,41.9212751
2398,105,City of Chicago,1403,PRECINCT 14 WARD 3,18th & WABASH CORPORATION,APARTMENT BUILDING,1801 SWABASH AVE,-1,Chicago,-1.0,60616,Y,-87.6251683,41.8576881
2399,105,City of Chicago,1810,PRECINCT 18 WARD 10,ARNOLD MIRELES ACADEMY,PUBLIC SCHOOL,9000 SEXCHANGE AVE,-1,Chicago,-1.0,60617,Y,-87.5529521,41.7310266
2400,105,City of Chicago,2009,PRECINCT 20 WARD 9,SMITH PARK,PARK DISTRICT FIELD HOUSE,9912 SPRINCETON AVE,-1,Chicago,-1.0,60628,Y,-87.6312331,41.7138989
2401,105,City of Chicago,2027,PRECINCT 20 WARD 27,MARSHALL FIELD GARDEN APARTMENTS,APARTMENT BUILDING,1428 NSEDGWICK ST,-1,Chicago,-1.0,60610,Y,-87.6386554,41.9083587
2402,105,City of Chicago,2039,PRECINCT 20 WARD 39,INDIAN PARK,PARK DISTRICT FIELD HOUSE,6010 WMATSON AVE,-1,Chicago,-1.0,60638,Y,-87.7784373,41.9929285
2403,105,City of Chicago,2108,PRECINCT 21 WARD 8,SO SHORE INTERNATIONAL COLLEGE PREP,PUBLIC SCHOOL,1955 E75TH ST,-1,Chicago,-1.0,60649,Y,-87.5766951,41.7579932
2404,105,City of Chicago,2146,PRECINCT 21 WARD 46,PRESTON BRADLEY CENTER,CHURCH,941 WLAWRENCE AVE,-1,Chicago,-1.0,60640,Y,-87.6539143,41.9689247
2405,105,City of Chicago,2210,PRECINCT 22 WARD 10,CALUMET PARK,PARK DISTRICT FIELD HOUSE,9801 SAVENUE G,-1,Chicago,-1.0,60617,Y,-87.5302196,41.7176897
2406,105,City of Chicago,2222,PRECINCT 22 WARD 22,FARRAGUT HIGH SCHOOL,PUBLIC SCHOOL,2345 SCHRISTIANA AVE,-1,Chicago,-1.0,60623,Y,-87.7081784,41.8495496
2407,105,City of Chicago,2231,PRECINCT 22 WARD 31,IGLESIA BAUTISTA KILDARE AVE,CHURCH,4248 WBELDEN AVE,-1,Chicago,-1.0,60639,N,-87.7337326,41.9227332
2408,105,City of Chicago,2405,PRECINCT 24 WARD 5,TREASURE ISLAND FOODS,BUSINESS,1526 E55TH ST,-1,Chicago,-1.0,60615,Y,-87.58853669999999,41.7961891
2409,105,City of Chicago,2408,PRECINCT 24 WARD 8,ST THOMAS LUTHERAN CHURCH,CHURCH,8008 SJEFFERY AVE,-1,Chicago,-1.0,60617,N,-87.5763948,41.7496046
2410,105,City of Chicago,2446,PRECINCT 24 WARD 46,LAKE PARK PLAZA CONDO,APARTMENT BUILDING,3930 NPINE GROVE AVE,-1,Chicago,-1.0,60613,Y,-87.648457,41.9542371
2411,105,City of Chicago,2602,PRECINCT 26 WARD 2,THE SALVATION ARMY,BUSINESS,2270 NCLYBOURN AVE,-1,Chicago,-1.0,60614,Y,-87.6666759,41.9230242
2412,105,City of Chicago,2643,PRECINCT 26 WARD 43,2400 LAKEVIEW CONDO,APARTMENT BUILDING,2400 NLAKEVIEW AVE,-1,Chicago,-1.0,60610,Y,-87.6394416,41.9258647
2413,105,City of Chicago,2914,PRECINCT 29 WARD 14,BODY OF CHRIST MBC,CHURCH,2410 W53RD ST,-1,Chicago,-1.0,60609,N,-87.68472299999999,41.7977214
2414,105,City of Chicago,313,PRECINCT 3 WARD 13,PECK SCHOOL,PUBLIC SCHOOL,3826 W58TH ST,-1,Chicago,-1.0,60629,Y,-87.7188394,41.78808679999999
2415,105,City of Chicago,3244,PRECINCT 32 WARD 44,YAK-ZIES BAR & GRILL,BUSINESS,3710 NCLARK ST,-1,Chicago,-1.0,60613,Y,-87.6584865,41.9493573
2416,105,City of Chicago,327,PRECINCT 3 WARD 27,SR SUITES/WEST HUMBOLDT PARK,SENIOR RESIDENCE,3656 WHURON ST,-1,Chicago,-1.0,60624,Y,-87.7183113,41.8939064
2417,105,City of Chicago,3339,PRECINCT 33 WARD 39,ALBANY PARK CMTY CTR,PUBLIC CENTER,5101 NKIMBALL AVE,-1,Chicago,-1.0,60625,Y,-87.713151,41.974294
2418,105,City of Chicago,338,PRECINCT 3 WARD 38,CHICAGO FIRE STATION,FIRE STATION,3918 NHARLEM AVE,-1,Chicago,-1.0,60634,Y,-87.80754929999999,41.9514176
2419,105,City of Chicago,339,PRECINCT 3 WARD 39,KOREAN MARTYRS CATHOLIC CHURCH,CHURCH,4115 NKEDVALE AVE,-1,Chicago,-1.0,60641,N,-87.7304594,41.9561387
2420,105,City of Chicago,3519,PRECINCT 35 WARD 19,Undetermined,-1,-1,-1,Chicago,-1.0,-1,?,-999.0,-999.0
2421,105,City of Chicago,3538,PRECINCT 35 WARD 38,MIKE ANDERSON CHEVEROLET,BUSINESS,5301 WIRVING PARK RD,-1,Chicago,-1.0,60645,Y,-87.7598945,41.9531174
2422,105,City of Chicago,3601,PRECINCT 36 WARD 1,GOLDBLATTS BUILDING,CONSUMER SERVICES,1615 WCHICAGO AVE,-1,Chicago,-1.0,60622,Y,-87.6679557,41.8958561
2423,105,City of Chicago,402,PRECINCT 4 WARD 2,COLUMBUS SCHOOL,PUBLIC SCHOOL,1003 NLEAVITT ST,-1,Chicago,-1.0,60622,Y,-87.6814582,41.8996546
2424,105,City of Chicago,4031,PRECINCT 40 WARD 31,KOSCIUSZKO PARK,PARK DISTRICT FIELD HOUSE,2732 NAVERS AVE,-1,Chicago,-1.0,60647,Y,-87.72383529999999,41.9309086
2425,105,City of Chicago,4209,PRECINCT 42 WARD 9,HARLAN HIGH SCHOOL,PUBLIC SCHOOL,9652 SMICHIGAN AVE,-1,Chicago,-1.0,60628,Y,-87.62158649999999,41.7176263
2426,105,City of Chicago,4318,PRECINCT 43 WARD 18,CHASE BANK,BUSINESS,4730 W79TH ST,-1,Chicago,-1.0,60652,Y,-87.73980720000002,41.7494556
2427,105,City of Chicago,4628,PRECINCT 46 WARD 28,WASHINGTON IRVING SCHOOL,PUBLIC SCHOOL,749 SOAKLEY BV,-1,Chicago,-1.0,60612,Y,-87.6829987,41.8717744
2428,105,City of Chicago,527,PRECINCT 5 WARD 27,POLARIS CHARTER SCHOOL,PUBLIC SCHOOL,620 NSAWYER AVE,-1,Chicago,-1.0,60624,Y,-87.7081379,41.8923065
2429,105,City of Chicago,5334,PRECINCT 53 WARD 34,ALEX HALEY ACADEMY,PUBLIC SCHOOL,11411 SEGGLESTON AVE,-1,Chicago,-1.0,60628,N,-87.6333834,41.6863711
2430,105,City of Chicago,545,PRECINCT 5 WARD 45,DISNEY II MAGNET SCHOOL,PUBLIC SCHOOL,3815 NKEDVALE AVE,-1,Chicago,-1.0,60641,Y,-87.730344,41.95044490000001
2431,105,City of Chicago,628,PRECINCT 6 WARD 28,VAN BUREN PLACE,SENIOR RESIDENCE,1504 WVAN BUREN ST,-1,Chicago,-1.0,60607,Y,-87.6648247,41.8765734
2432,105,City of Chicago,640,PRECINCT 6 WARD 40,GROSS PARK,PARK DISTRICT FIELD HOUSE,2708 WLAWRENCE AVE,-1,Chicago,-1.0,60625,Y,-87.6966492,41.9687002
2433,105,City of Chicago,916,PRECINCT 9 WARD 16,CHICAGO POLICE STATION,POLICE STATION,1438 W63RD ST,-1,Chicago,-1.0,60636,Y,-87.6600782,41.7798402
2434,105,City of Chicago,1137,PRECINCT 11 WARD 37,NEW GALILEE BAPTIST CHURCH,CHURCH,431 NLARAMIE AVE,-1,Chicago,-1.0,60644,N,-87.75514659999999,41.8887594
2435,105,City of Chicago,1222,PRECINCT 12 WARD 22,PARLIAMENT BUILDER INC,BUSINESS,4455 SKNOX AVE,-1,Chicago,-1.0,60632,Y,-87.73896289999999,41.8116777
2436,105,City of Chicago,1332,PRECINCT 13 WARD 32,WRIGHTWOOD PARK,PARK DISTRICT FIELD HOUSE,2534 NGREENVIEW AVE,-1,Chicago,-1.0,60614,Y,-87.66675169999999,41.9282408
2437,105,City of Chicago,1413,PRECINCT 14 WARD 13,CALVARY LUTHERAN CHURCH,CHURCH,6149 SKENNETH AVE,-1,Chicago,-1.0,60629,N,-87.7335523,41.7806192
2438,105,City of Chicago,1504,PRECINCT 15 WARD 4,ALPHA TOWERS,APARTMENT BUILDING,936 E47TH ST,-1,Chicago,-1.0,60653,Y,-87.6024757,41.8098754
2439,105,City of Chicago,1606,PRECINCT 16 WARD 6,MACEDONIA TABERNACLE CH,CHURCH,109 E75TH ST,-1,Chicago,-1.0,60619,Y,-87.62094850000001,41.7582042
2440,105,City of Chicago,1610,PRECINCT 16 WARD 10,ST COLUMBA CATHOLIC CHURCH,CHURCH,13323 SGREEN BAY,-1,Chicago,-1.0,60633,Y,-87.5406326,41.6521447
2441,105,City of Chicago,1612,PRECINCT 16 WARD 12,KANOON MAGNET SCHOOL,PUBLIC SCHOOL,2233 SKEDZIE AVE,-1,Chicago,-1.0,60623,Y,-87.7048686,41.8504934
2442,105,City of Chicago,1705,PRECINCT 17 WARD 5,GOOD SHEPHERD MANOR,SENIOR RESIDENCE,6720 SCORNELL AVE,-1,Chicago,-1.0,60649,Y,-87.5853391,41.7727227
2443,105,City of Chicago,1750,PRECINCT 17 WARD 50,CLINTON SCHOOL,PUBLIC SCHOOL,6131 NCALIFORNIA AVE,-1,Chicago,-1.0,60659,Y,-87.6994788,41.9927362
2444,105,City of Chicago,1808,PRECINCT 18 WARD 8,RESIDENCE - NEDRA DE SAVIEU,RESIDENCE,8029 SDREXEL AVE,-1,Chicago,-1.0,60619,N,-87.6023936,41.7486001
2445,105,City of Chicago,1838,PRECINCT 18 WARD 38,DUNHAM PARK,PARK DISTRICT FIELD HOUSE,4638 NMELVINA AVE,-1,Chicago,-1.0,60630,Y,-87.7823322,41.9658598
2446,105,City of Chicago,1948,PRECINCT 19 WARD 48,ST ITA HALL JUBILEE,CHURCH,5500 NBROADWAY,-1,Chicago,-1.0,60640,Y,-87.6607051,41.9820035
2447,105,City of Chicago,2020,PRECINCT 20 WARD 20,CESAR CHAVEZ SCHOOL,PUBLIC SCHOOL,4747 SMARSHFIELD AVE,-1,Chicago,-1.0,60609,Y,-87.6657475,41.8078036
2448,105,City of Chicago,2022,PRECINCT 20 WARD 22,PIOTROWSKI PARK,PARK DISTRICT FIELD HOUSE,4247 W31ST ST,-1,Chicago,-1.0,60623,Y,-87.7307733,41.8365502
2449,105,City of Chicago,2124,PRECINCT 21 WARD 24,LAWNDALE ACADEMY,PUBLIC SCHOOL,3500 WDOUGLAS BV,-1,Chicago,-1.0,60623,N,-87.7132915,41.8631549
2450,105,City of Chicago,2138,PRECINCT 21 WARD 38,MERRIMAC PARK,PARK DISTRICT FIELD HOUSE,6343 WIRVING PARK RD,-1,Chicago,-1.0,60634,Y,-87.7855563,41.95229399999999
2451,105,City of Chicago,2238,PRECINCT 22 WARD 38,HUNGARIAN BAPTIST CHURCH,CHURCH,5757 WWINDSOR AVE,-1,Chicago,-1.0,60630,N,-87.77203279999999,41.9629906
2452,105,City of Chicago,2250,PRECINCT 22 WARD 50,CROATIAN CULTURAL CENTER,PUBLIC CENTER,2845 WDEVON AVE,-1,Chicago,-1.0,60659,Y,-87.70164319999999,41.9973131
2453,105,City of Chicago,2346,PRECINCT 23 WARD 46,UPLIFT COMMUNITY HIGH SCHOOL,PUBLIC SCHOOL,900 WWILSON AVE,-1,Chicago,-1.0,60640,Y,-87.6521911,41.9659984
2454,105,City of Chicago,238,PRECINCT 2 WARD 38,OUR LADY MOTHER OF THE CHURCH,CHURCH,8701 WLELAND AVE,-1,Chicago,-1.0,60656,Y,-87.84411659999999,41.9650583
2455,105,City of Chicago,2417,PRECINCT 24 WARD 17,ST SABINA ELDERS APARTMENTS,SENIOR RESIDENCE,1222 W79TH ST,-1,Chicago,-1.0,60620,Y,-87.65469159999999,41.7507533
2456,105,City of Chicago,2506,PRECINCT 25 WARD 6,ST PAUL MB CHURCH,CHURCH,6954 SUNION AVE,-1,Chicago,-1.0,60621,Y,-87.6421987,41.7672463
2457,105,City of Chicago,2507,PRECINCT 25 WARD 7,NINOS HEROS SCHOOL,PUBLIC SCHOOL,8344 SCOMMERCIAL AVE,-1,Chicago,-1.0,60617,Y,-87.55303780000001,41.7441709
2458,105,City of Chicago,2518,PRECINCT 25 WARD 18,ST BEDE THE VENERABLE,CHURCH,4420 W83RD ST,-1,Chicago,-1.0,60652,Y,-87.7325369,41.742278
2459,105,City of Chicago,2649,PRECINCT 26 WARD 49,MORNINGSIDE COURT APARTMENTS,APARTMENT BUILDING,1250 WMORSE AVE,-1,Chicago,-1.0,60626,Y,-87.66368860000001,42.0081757
2460,105,City of Chicago,2703,PRECINCT 27 WARD 3,GLESSNER HOUSE MUSEUM,BUSINESS,1800 SPRAIRIE AVE,-1,Chicago,-1.0,60616,Y,-87.6209904,41.8577521
2461,105,City of Chicago,2843,PRECINCT 28 WARD 43,Undetermined,-1,-1,-1,Chicago,-1.0,-1,?,-999.0,-999.0
2462,105,City of Chicago,2919,PRECINCT 29 WARD 19,KELLER REGIONAL GIFTED CTR,PUBLIC SCHOOL,3020 W108TH ST,-1,Chicago,-1.0,60655,Y,-87.6969248,41.6974527
2463,105,City of Chicago,3111,PRECINCT 31 WARD 11,TAYLOR LAURIDSEN PARK,PARK DISTRICT FIELD HOUSE,704 W42ND ST,-1,Chicago,-1.0,60609,Y,-87.64355359999999,41.818095
2464,105,City of Chicago,3231,PRECINCT 32 WARD 31,EMBAJADORES DE CRISTO,CHURCH,2524 NLARAMIE AVE,-1,Chicago,-1.0,60639,Y,-87.7564912,41.926722
2465,105,City of Chicago,3329,PRECINCT 33 WARD 29,LORRAINE HANSBERRY APARTMENTS,CHA - SENIOR,5670 WLAKE ST,-1,Chicago,-1.0,60644,Y,-87.7668183,41.8883094
2466,105,City of Chicago,3447,PRECINCT 34 WARD 47,AMERICAN INDIAN CENTER,BUSINESS,1630 WWILSON AVE,-1,Chicago,-1.0,60640,Y,-87.670519,41.9654329
2467,105,City of Chicago,3932,PRECINCT 39 WARD 32,WRIGHTWOOD PARK,PARK DISTRICT FIELD HOUSE,2534 NGREENVIEW AVE,-1,Chicago,-1.0,60614,Y,-87.66675169999999,41.9282408
2468,105,City of Chicago,3947,PRECINCT 39 WARD 47,RAVENSWOOD ELEM SCHOOL,PUBLIC SCHOOL,4332 NPAULINA ST,-1,Chicago,-1.0,60613,Y,-87.67144069999999,41.9611163
2469,105,City of Chicago,4026,PRECINCT 40 WARD 26,THE CARPENTERS HOUSE,CHURCH,1651 NKEDZIE AVE,-1,Chicago,-1.0,60647,N,-87.706419,41.9116818
2470,105,City of Chicago,4027,PRECINCT 40 WARD 27,NORTHWEST TOWER APTS,APARTMENT BUILDING,1170 WERIE ST,-1,Chicago,-1.0,60622,Y,-87.6570715,41.89383369999999
2471,105,City of Chicago,4029,PRECINCT 40 WARD 29,TRUE VINE CHURCH,CHURCH,5936 WDIVISION ST,-1,Chicago,-1.0,60651,Y,-87.77445,41.9021474
2472,105,City of Chicago,405,PRECINCT 4 WARD 5,KOZMINSKI CMTY ACADEMY,PUBLIC SCHOOL,936 E54TH ST,-1,Chicago,-1.0,60615,N,-87.60238640000001,41.7985867
2473,105,City of Chicago,411,PRECINCT 4 WARD 11,MC GUANE PARK,PARK DISTRICT FIELD HOUSE,2901 SPOPLAR AVE,-1,Chicago,-1.0,60608,Y,-87.64863079999999,41.8411337
2474,105,City of Chicago,4129,PRECINCT 41 WARD 29,YOUNG SCHOOL,PUBLIC SCHOOL,1434 NPARKSIDE AVE,-1,Chicago,-1.0,60651,Y,-87.76749919999999,41.90647939999999
2475,105,City of Chicago,413,PRECINCT 4 WARD 13,CLEARING BRANCH LIBRARY,LIBRARY,6423 W63RD PL,-1,Chicago,-1.0,60638,Y,-87.7822633,41.7764447
2476,105,City of Chicago,4229,PRECINCT 42 WARD 29,COLUMBUS PARK,PARK DISTRICT FIELD HOUSE,500 SCENTRAL AVE,-1,Chicago,-1.0,60644,Y,-87.7701836,41.8745029
2477,105,City of Chicago,437,PRECINCT 4 WARD 37,BRIAN PICCOLO SCHOOL,PUBLIC SCHOOL,1040 NKEELER AVE,-1,Chicago,-1.0,60651,Y,-87.7321137,41.9003529
2478,105,City of Chicago,4627,PRECINCT 46 WARD 27,FRANKLIN FINE ARTS CTR,PUBLIC SCHOOL,225 WEVERGREEN AVE,-1,Chicago,-1.0,60610,Y,-87.6356041,41.9062407
2479,105,City of Chicago,4834,PRECINCT 48 WARD 34,MT VERNON SCHOOL,PUBLIC SCHOOL,10540 SMORGAN ST,-1,Chicago,-1.0,60643,N,-87.648286,41.7022519
2480,105,City of Chicago,502,PRECINCT 5 WARD 2,NORTHWESTERN SETTLEMENT ASSOC,SCHOOL PRIVATE,1400 WAUGUSTA BV,-1,Chicago,-1.0,60642,Y,-87.6627352,41.9000176
2481,105,City of Chicago,535,PRECINCT 5 WARD 35,LOGANDALE MIDDLE ANNEX SCH,PUBLIC SCHOOL,3212 WGEORGE ST,-1,Chicago,-1.0,60618,Y,-87.7080903,41.9343149
2482,105,City of Chicago,5519,PRECINCT 55 WARD 19,CROSSWINDS CHURCH,CHURCH,10835 SPULASKI RD,-1,Chicago,-1.0,60655,N,-87.719826,41.695716
2483,105,City of Chicago,603,PRECINCT 6 WARD 3,CHICAGO WOMENS PARK & GARDENS,PARK DISTRICT FIELD HOUSE,1801 SINDIANA AVE,-1,Chicago,-1.0,60616,Y,-87.62201809999999,41.8577287
2484,105,City of Chicago,809,PRECINCT 8 WARD 9,CORLISS EARLY COLLEGE STEM,PUBLIC SCHOOL,821 E103RD ST,-1,Chicago,-1.0,60628,Y,-87.6026502,41.7065893
2485,105,City of Chicago,822,PRECINCT 8 WARD 22,VITTUM PARK,PARK DISTRICT FIELD HOUSE,5010 W50TH ST,-1,Chicago,-1.0,60638,Y,-87.74821800000001,41.8024411
2486,105,City of Chicago,938,PRECINCT 9 WARD 38,ST FRANCIS BORGIA CHURCH,CHURCH,8025 WADDISON ST,-1,Chicago,-1.0,60634,Y,-87.8273322,41.9448284
2487,105,City of Chicago,1021,PRECINCT 10 WARD 21,FORT DEARBORN,PUBLIC SCHOOL,9025 STHROOP ST,-1,Chicago,-1.0,60620,Y,-87.6550042,41.7299334
2488,105,City of Chicago,1210,PRECINCT 12 WARD 10,TRINITY COUNCIL KNIGHTS OF COLUMBUS,CLUB,11207 SEWING AVE,-1,Chicago,-1.0,60617,Y,-87.6297982,41.8781136
2489,105,City of Chicago,1234,PRECINCT 12 WARD 34,GARVEY SCHOOL,PUBLIC SCHOOL,10309 SMORGAN ST,-1,Chicago,-1.0,60643,Y,-87.6470877,41.70656899999999
2490,105,City of Chicago,1246,PRECINCT 12 WARD 46,COURTENAY LANGUAGE ARTS CTR,PUBLIC SCHOOL,4420 NBEACON ST,-1,Chicago,-1.0,60640,Y,-87.6646748,41.962074
2491,105,City of Chicago,1320,PRECINCT 13 WARD 20,ROBERT LAWRENCE SENIOR HOUSING,CHA - SENIOR,655 W65TH ST,-1,Chicago,-1.0,60621,Y,-87.6420851,41.7755392
2492,105,City of Chicago,1410,PRECINCT 14 WARD 10,ROWAN PARK,PARK DISTRICT FIELD HOUSE,11546 SAVENUE L,-1,Chicago,-1.0,60617,Y,-87.5389673,41.6852266
