,lon1,lat1,lon2,lat2,lon3,lat3,lon_center,lat_center,death_filtration_value,death_filtration_zscore,death_birth_ratio
84,-87.76030390000003,41.9132661,-87.74550740000002,41.910964,-87.76517609999998,41.9209951,-87.7569958,41.91507506666667,3898.6417229315,-0.11605514254590944,1.0319304716674598
85,-87.63259690000002,41.7207143,-87.63953620000002,41.7353191,-87.6112026,41.7301281,-87.62777856666668,41.728720499999994,3898.7313741048583,-0.11585757715504716,1.0698990294739539
86,-87.6803519,41.9124479,-87.6627352,41.90001760000001,-87.67444820000001,41.9026912,-87.67251176666666,41.905052233333336,3901.265446174085,-0.11027321143983058,1.0874216743565455
87,-87.6768363,41.7251914,-87.6524868,41.7195658,-87.6732541,41.7403193,-87.66752573333333,41.72835883333334,3902.0371843511157,-0.10857252254890656,1.0560072227032835
88,-87.690467,41.891024,-87.6883891,41.87901710000001,-87.6836219,41.8955124,-87.68749266666667,41.88851783333334,3902.657095709571,-0.10720641628118403,1.0591631590489061
89,-87.666424,41.9890169,-87.6899295,41.989677,-87.6711641,41.983319,-87.6758392,41.987337633333325,3904.0810966116564,-0.10406832801897027,1.0708186758935005
90,-87.7546903,41.9317523,-87.7472815,41.9441409,-87.77702509999997,41.9429136,-87.75966563333331,41.939602266666675,3907.0035312431946,-0.09762812295948889,1.056826081748141
91,-87.6632632,41.994287,-87.6843911,41.9954315,-87.6689166,42.0028084,-87.6721903,41.997508966666665,3910.443724696356,-0.09004692643124199,1.007176965667125
92,-87.7546903,41.9317523,-87.7638233,41.9242813,-87.7516096,41.922863,-87.75670773333334,41.92629886666666,3913.8490946476795,-0.08254247088132427,1.0347299131854646
93,-87.811601,41.9640192,-87.8213181,41.9524411,-87.83724690000003,41.9705423,-87.82338866666667,41.96233420000001,3914.8576871038954,-0.0803198233088592,1.0844955065856192
94,-87.6346084,41.81225360000001,-87.6320434,41.8368594,-87.6437655,41.8179027,-87.63680576666668,41.82233856666667,3915.00811064741,-0.07998833310012952,1.07017686107557
95,-87.6753125,41.9390936,-87.6866953,41.9493403,-87.692638,41.932303,-87.68488193333334,41.94024563333333,3919.881314035757,-0.06924919499287412,1.0091020783753109
96,-87.7472815,41.9441409,-87.7516806,41.9602738,-87.7586122,41.96451,-87.75252476666667,41.95630823333334,3922.751201983398,-0.06292478770551103,1.070616420413781
